average value,vertical variance,horizonal variance,ratio as 2,target
306.8965517,1351351.174,166919.4,0.448,1
306.8965517,1351351.174,166919.4,0.448,1
306.8965517,1351351.174,166919.4,0.448,1
306.8965517,1351351.174,166919.4,0.448,1
306.8965517,1351351.174,166919.4,0.448,1
306.8965517,1351351.174,166919.4,0.448,1
306.8965517,1351351.174,166919.4,0.448,1
306.8965517,1351351.174,166919.4,0.448,1
306.8965517,1351351.174,166919.4,0.448,1
306.8965517,1351351.174,166919.4,0.448,1
306.8965517,1351351.174,166919.4,0.448,1
306.8965517,1351351.174,166919.4,0.448,1
306.4333333,1486182.017,179452.4275,0.433,1
306.4333333,1486182.017,179452.4275,0.433,1
306.4333333,1486182.017,179452.4275,0.433,1
306.4333333,1486182.017,179452.4275,0.433,1
306.4333333,1486182.017,179452.4275,0.433,1
306.4333333,1486182.017,179452.4275,0.433,1
306.4333333,1486182.017,179452.4275,0.433,1
306.4333333,1486182.017,179452.4275,0.433,1
306.4333333,1486182.017,179452.4275,0.433,1
306.4333333,1486182.017,179452.4275,0.433,1
306.4333333,1486182.017,179452.4275,0.433,1
306.4333333,1486182.017,179452.4275,0.433,1
306.4333333,1486182.017,179452.4275,0.433,1
299.1935484,1448665.967,182901.7875,0.419,1
299.1935484,1448665.967,182901.7875,0.419,1
299.1935484,1448665.967,182901.7875,0.419,1
299.1935484,1448665.967,182901.7875,0.419,1
299.1935484,1448665.967,182901.7875,0.419,1
299.1935484,1448665.967,182901.7875,0.419,1
299.1935484,1448665.967,182901.7875,0.419,1
299.1935484,1448665.967,182901.7875,0.419,1
299.1935484,1448665.967,182901.7875,0.419,1
299.1935484,1448665.967,182901.7875,0.419,1
299.1935484,1448665.967,182901.7875,0.419,1
299.1935484,1448665.967,182901.7875,0.419,1
299.1935484,1448665.967,182901.7875,0.419,1
263.7,1158283.603,146381.4475,0.4,1
263.7,1158283.603,146381.4475,0.4,1
263.7,1158283.603,146381.4475,0.4,1
263.7,1158283.603,146381.4475,0.4,1
263.7,1158283.603,146381.4475,0.4,1
263.7,1158283.603,146381.4475,0.4,1
263.7,1158283.603,146381.4475,0.4,1
263.7,1158283.603,146381.4475,0.4,1
263.7,1158283.603,146381.4475,0.4,1
263.7,1158283.603,146381.4475,0.4,1
263.7,1158283.603,146381.4475,0.4,1
263.7,1158283.603,146381.4475,0.4,1
263.7,1158283.603,146381.4475,0.4,1
302.3225806,1596132.364,171293.14,0.387,1
302.3225806,1596132.364,171293.14,0.387,1
302.3225806,1596132.364,171293.14,0.387,1
302.3225806,1596132.364,171293.14,0.387,1
302.3225806,1596132.364,171293.14,0.387,1
302.3225806,1596132.364,171293.14,0.387,1
302.3225806,1596132.364,171293.14,0.387,1
302.3225806,1596132.364,171293.14,0.387,1
302.3225806,1596132.364,171293.14,0.387,1
302.3225806,1596132.364,171293.14,0.387,1
302.3225806,1596132.364,171293.14,0.387,1
302.3225806,1596132.364,171293.14,0.387,1
302.3225806,1596132.364,171293.14,0.387,1
329.6071429,1629481.455,170004.4475,0.464,1
329.6071429,1629481.455,170004.4475,0.464,1
329.6071429,1629481.455,170004.4475,0.464,1
329.6071429,1629481.455,170004.4475,0.464,1
329.6071429,1629481.455,170004.4475,0.464,1
329.6071429,1629481.455,170004.4475,0.464,1
329.6071429,1629481.455,170004.4475,0.464,1
329.6071429,1629481.455,170004.4475,0.464,1
329.6071429,1629481.455,170004.4475,0.464,1
329.6071429,1629481.455,170004.4475,0.464,1
329.6071429,1629481.455,170004.4475,0.464,1
329.6071429,1629481.455,170004.4475,0.464,1
329.6071429,1629481.455,170004.4475,0.464,1
329.6071429,1629481.455,170004.4475,0.464,1
315.1333333,1622765.339,176433.51,0.4,1
315.1333333,1622765.339,176433.51,0.4,1
315.1333333,1622765.339,176433.51,0.4,1
315.1333333,1622765.339,176433.51,0.4,1
315.1333333,1622765.339,176433.51,0.4,1
315.1333333,1622765.339,176433.51,0.4,1
315.1333333,1622765.339,176433.51,0.4,1
315.1333333,1622765.339,176433.51,0.4,1
315.1333333,1622765.339,176433.51,0.4,1
315.1333333,1622765.339,176433.51,0.4,1
315.1333333,1622765.339,176433.51,0.4,1
315.1333333,1622765.339,176433.51,0.4,1
315.1333333,1622765.339,176433.51,0.4,1
316.9666667,1649390.793,175010.4475,0.4,1
316.9666667,1649390.793,175010.4475,0.4,1
316.9666667,1649390.793,175010.4475,0.4,1
316.9666667,1649390.793,175010.4475,0.4,1
316.9666667,1649390.793,175010.4475,0.4,1
316.9666667,1649390.793,175010.4475,0.4,1
316.9666667,1649390.793,175010.4475,0.4,1
316.9666667,1649390.793,175010.4475,0.4,1
316.9666667,1649390.793,175010.4475,0.4,1
316.9666667,1649390.793,175010.4475,0.4,1
316.9666667,1649390.793,175010.4475,0.4,1
316.9666667,1649390.793,175010.4475,0.4,1
316.9666667,1649390.793,175010.4475,0.4,1
325.4137931,1662242.264,174949.0275,0.379,1
325.4137931,1662242.264,174949.0275,0.379,1
325.4137931,1662242.264,174949.0275,0.379,1
325.4137931,1662242.264,174949.0275,0.379,1
325.4137931,1662242.264,174949.0275,0.379,1
325.4137931,1662242.264,174949.0275,0.379,1
325.4137931,1662242.264,174949.0275,0.379,1
325.4137931,1662242.264,174949.0275,0.379,1
325.4137931,1662242.264,174949.0275,0.379,1
325.4137931,1662242.264,174949.0275,0.379,1
325.4137931,1662242.264,174949.0275,0.379,1
325.4137931,1662242.264,174949.0275,0.379,1
325.4137931,1662242.264,174949.0275,0.379,1
318,1654624.38,179287.2,0.367,1
318,1654624.38,179287.2,0.367,1
318,1654624.38,179287.2,0.367,1
318,1654624.38,179287.2,0.367,1
318,1654624.38,179287.2,0.367,1
318,1654624.38,179287.2,0.367,1
318,1654624.38,179287.2,0.367,1
318,1654624.38,179287.2,0.367,1
318,1654624.38,179287.2,0.367,1
318,1654624.38,179287.2,0.367,1
318,1654624.38,179287.2,0.367,1
318,1654624.38,179287.2,0.367,1
318,1654624.38,179287.2,0.367,1
319.6,1676342.959,180850.94,0.367,1
319.6,1676342.959,180850.94,0.367,1
319.6,1676342.959,180850.94,0.367,1
319.6,1676342.959,180850.94,0.367,1
319.6,1676342.959,180850.94,0.367,1
319.6,1676342.959,180850.94,0.367,1
319.6,1676342.959,180850.94,0.367,1
319.6,1676342.959,180850.94,0.367,1
319.6,1676342.959,180850.94,0.367,1
319.6,1676342.959,180850.94,0.367,1
319.6,1676342.959,180850.94,0.367,1
319.6,1676342.959,180850.94,0.367,1
319.6,1676342.959,180850.94,0.367,1
327.8965517,1663966.43,179538.7475,0.414,1
327.8965517,1663966.43,179538.7475,0.414,1
327.8965517,1663966.43,179538.7475,0.414,1
327.8965517,1663966.43,179538.7475,0.414,1
327.8965517,1663966.43,179538.7475,0.414,1
327.8965517,1663966.43,179538.7475,0.414,1
327.8965517,1663966.43,179538.7475,0.414,1
327.8965517,1663966.43,179538.7475,0.414,1
327.8965517,1663966.43,179538.7475,0.414,1
327.8965517,1663966.43,179538.7475,0.414,1
327.8965517,1663966.43,179538.7475,0.414,1
327.8965517,1663966.43,179538.7475,0.414,1
327.8965517,1663966.43,179538.7475,0.414,1
336.4285714,1705502.231,179536.7,0.464,1
336.4285714,1705502.231,179536.7,0.464,1
336.4285714,1705502.231,179536.7,0.464,1
336.4285714,1705502.231,179536.7,0.464,1
336.4285714,1705502.231,179536.7,0.464,1
336.4285714,1705502.231,179536.7,0.464,1
336.4285714,1705502.231,179536.7,0.464,1
336.4285714,1705502.231,179536.7,0.464,1
336.4285714,1705502.231,179536.7,0.464,1
336.4285714,1705502.231,179536.7,0.464,1
336.4285714,1705502.231,179536.7,0.464,1
336.4285714,1705502.231,179536.7,0.464,1
336.4285714,1705502.231,179536.7,0.464,1
331.2758621,1758675.686,182291.8275,0.414,1
331.2758621,1758675.686,182291.8275,0.414,1
331.2758621,1758675.686,182291.8275,0.414,1
331.2758621,1758675.686,182291.8275,0.414,1
331.2758621,1758675.686,182291.8275,0.414,1
331.2758621,1758675.686,182291.8275,0.414,1
331.2758621,1758675.686,182291.8275,0.414,1
331.2758621,1758675.686,182291.8275,0.414,1
331.2758621,1758675.686,182291.8275,0.414,1
331.2758621,1758675.686,182291.8275,0.414,1
331.2758621,1758675.686,182291.8275,0.414,1
331.2758621,1758675.686,182291.8275,0.414,1
331.2758621,1758675.686,182291.8275,0.414,1
325.6333333,1748449.174,187712.9475,0.367,1
325.6333333,1748449.174,187712.9475,0.367,1
325.6333333,1748449.174,187712.9475,0.367,1
325.6333333,1748449.174,187712.9475,0.367,1
325.6333333,1748449.174,187712.9475,0.367,1
325.6333333,1748449.174,187712.9475,0.367,1
325.6333333,1748449.174,187712.9475,0.367,1
325.6333333,1748449.174,187712.9475,0.367,1
325.6333333,1748449.174,187712.9475,0.367,1
325.6333333,1748449.174,187712.9475,0.367,1
325.6333333,1748449.174,187712.9475,0.367,1
325.6333333,1748449.174,187712.9475,0.367,1
325.6333333,1748449.174,187712.9475,0.367,1
319.6774194,1767798.628,201274.35,0.387,1
319.6774194,1767798.628,201274.35,0.387,1
319.6774194,1767798.628,201274.35,0.387,1
319.6774194,1767798.628,201274.35,0.387,1
319.6774194,1767798.628,201274.35,0.387,1
319.6774194,1767798.628,201274.35,0.387,1
319.6774194,1767798.628,201274.35,0.387,1
319.6774194,1767798.628,201274.35,0.387,1
319.6774194,1767798.628,201274.35,0.387,1
319.6774194,1767798.628,201274.35,0.387,1
319.6774194,1767798.628,201274.35,0.387,1
319.6774194,1767798.628,201274.35,0.387,1
319.6774194,1767798.628,201274.35,0.387,1
320.4516129,1744022.264,188128.81,0.387,1
320.4516129,1744022.264,188128.81,0.387,1
320.4516129,1744022.264,188128.81,0.387,1
320.4516129,1744022.264,188128.81,0.387,1
320.4516129,1744022.264,188128.81,0.387,1
320.4516129,1744022.264,188128.81,0.387,1
320.4516129,1744022.264,188128.81,0.387,1
320.4516129,1744022.264,188128.81,0.387,1
320.4516129,1744022.264,188128.81,0.387,1
320.4516129,1744022.264,188128.81,0.387,1
320.4516129,1744022.264,188128.81,0.387,1
320.4516129,1744022.264,188128.81,0.387,1
320.4516129,1744022.264,188128.81,0.387,1
320.4516129,1744022.264,188128.81,0.387,1
328.6666667,1750491.504,185813.6,0.367,1
328.6666667,1750491.504,185813.6,0.367,1
328.6666667,1750491.504,185813.6,0.367,1
328.6666667,1750491.504,185813.6,0.367,1
328.6666667,1750491.504,185813.6,0.367,1
328.6666667,1750491.504,185813.6,0.367,1
328.6666667,1750491.504,185813.6,0.367,1
328.6666667,1750491.504,185813.6,0.367,1
328.6666667,1750491.504,185813.6,0.367,1
328.6666667,1750491.504,185813.6,0.367,1
328.6666667,1750491.504,185813.6,0.367,1
328.6666667,1750491.504,185813.6,0.367,1
328.6666667,1750491.504,185813.6,0.367,1
321.9677419,1763744.595,189183.6475,0.387,1
321.9677419,1763744.595,189183.6475,0.387,1
321.9677419,1763744.595,189183.6475,0.387,1
321.9677419,1763744.595,189183.6475,0.387,1
321.9677419,1763744.595,189183.6475,0.387,1
321.9677419,1763744.595,189183.6475,0.387,1
321.9677419,1763744.595,189183.6475,0.387,1
321.9677419,1763744.595,189183.6475,0.387,1
321.9677419,1763744.595,189183.6475,0.387,1
321.9677419,1763744.595,189183.6475,0.387,1
321.9677419,1763744.595,189183.6475,0.387,1
321.9677419,1763744.595,189183.6475,0.387,1
321.9677419,1763744.595,189183.6475,0.387,1
321.3870968,1764968.198,190729.8275,0.387,1
321.3870968,1764968.198,190729.8275,0.387,1
321.3870968,1764968.198,190729.8275,0.387,1
321.3870968,1764968.198,190729.8275,0.387,1
321.3870968,1764968.198,190729.8275,0.387,1
321.3870968,1764968.198,190729.8275,0.387,1
321.3870968,1764968.198,190729.8275,0.387,1
321.3870968,1764968.198,190729.8275,0.387,1
321.3870968,1764968.198,190729.8275,0.387,1
321.3870968,1764968.198,190729.8275,0.387,1
321.3870968,1764968.198,190729.8275,0.387,1
321.3870968,1764968.198,190729.8275,0.387,1
321.3870968,1764968.198,190729.8275,0.387,1
319.8709677,1755588.43,190165.86,0.387,1
319.8709677,1755588.43,190165.86,0.387,1
319.8709677,1755588.43,190165.86,0.387,1
319.8709677,1755588.43,190165.86,0.387,1
319.8709677,1755588.43,190165.86,0.387,1
319.8709677,1755588.43,190165.86,0.387,1
319.8709677,1755588.43,190165.86,0.387,1
319.8709677,1755588.43,190165.86,0.387,1
319.8709677,1755588.43,190165.86,0.387,1
319.8709677,1755588.43,190165.86,0.387,1
319.8709677,1755588.43,190165.86,0.387,1
319.8709677,1755588.43,190165.86,0.387,1
319.8709677,1755588.43,190165.86,0.387,1
314.59375,1758904.149,205124.6275,0.406,1
314.59375,1758904.149,205124.6275,0.406,1
314.59375,1758904.149,205124.6275,0.406,1
314.59375,1758904.149,205124.6275,0.406,1
314.59375,1758904.149,205124.6275,0.406,1
314.59375,1758904.149,205124.6275,0.406,1
314.59375,1758904.149,205124.6275,0.406,1
314.59375,1758904.149,205124.6275,0.406,1
314.59375,1758904.149,205124.6275,0.406,1
314.59375,1758904.149,205124.6275,0.406,1
314.59375,1758904.149,205124.6275,0.406,1
314.59375,1758904.149,205124.6275,0.406,1
314.59375,1758904.149,205124.6275,0.406,1
314.59375,1758904.149,205124.6275,0.406,1
317.5625,1767205.785,207026.29,0.375,1
317.5625,1767205.785,207026.29,0.375,1
317.5625,1767205.785,207026.29,0.375,1
317.5625,1767205.785,207026.29,0.375,1
317.5625,1767205.785,207026.29,0.375,1
317.5625,1767205.785,207026.29,0.375,1
317.5625,1767205.785,207026.29,0.375,1
317.5625,1767205.785,207026.29,0.375,1
317.5625,1767205.785,207026.29,0.375,1
317.5625,1767205.785,207026.29,0.375,1
317.5625,1767205.785,207026.29,0.375,1
317.5625,1767205.785,207026.29,0.375,1
317.5625,1767205.785,207026.29,0.375,1
316.21875,1754794.446,208824.9475,0.375,1
316.21875,1754794.446,208824.9475,0.375,1
316.21875,1754794.446,208824.9475,0.375,1
316.21875,1754794.446,208824.9475,0.375,1
316.21875,1754794.446,208824.9475,0.375,1
316.21875,1754794.446,208824.9475,0.375,1
316.21875,1754794.446,208824.9475,0.375,1
316.21875,1754794.446,208824.9475,0.375,1
316.21875,1754794.446,208824.9475,0.375,1
316.21875,1754794.446,208824.9475,0.375,1
316.21875,1754794.446,208824.9475,0.375,1
316.21875,1754794.446,208824.9475,0.375,1
316.21875,1754794.446,208824.9475,0.375,1
287.2083333,416070.0496,298344.9275,0.458,1
287.2083333,416070.0496,298344.9275,0.458,1
287.2083333,416070.0496,298344.9275,0.458,1
287.2083333,416070.0496,298344.9275,0.458,1
287.2083333,416070.0496,298344.9275,0.458,1
287.2083333,416070.0496,298344.9275,0.458,1
287.2083333,416070.0496,298344.9275,0.458,1
287.2083333,416070.0496,298344.9275,0.458,1
287.2083333,416070.0496,298344.9275,0.458,1
287.2083333,416070.0496,298344.9275,0.458,1
287.2083333,416070.0496,298344.9275,0.458,1
287.2083333,416070.0496,298344.9275,0.458,1
287.2083333,416070.0496,298344.9275,0.458,1
220.6388889,1019463.537,139982.1275,0.5,1
220.6388889,1019463.537,139982.1275,0.5,1
220.6388889,1019463.537,139982.1275,0.5,1
220.6388889,1019463.537,139982.1275,0.5,1
220.6388889,1019463.537,139982.1275,0.5,1
220.6388889,1019463.537,139982.1275,0.5,1
220.6388889,1019463.537,139982.1275,0.5,1
220.6388889,1019463.537,139982.1275,0.5,1
220.6388889,1019463.537,139982.1275,0.5,1
220.6388889,1019463.537,139982.1275,0.5,1
220.6388889,1019463.537,139982.1275,0.5,1
220.6388889,1019463.537,139982.1275,0.5,1
220.6388889,1019463.537,139982.1275,0.5,1
233.2307692,1008530.628,136788.66,0.436,1
233.2307692,1008530.628,136788.66,0.436,1
233.2307692,1008530.628,136788.66,0.436,1
233.2307692,1008530.628,136788.66,0.436,1
233.2307692,1008530.628,136788.66,0.436,1
233.2307692,1008530.628,136788.66,0.436,1
233.2307692,1008530.628,136788.66,0.436,1
233.2307692,1008530.628,136788.66,0.436,1
233.2307692,1008530.628,136788.66,0.436,1
233.2307692,1008530.628,136788.66,0.436,1
233.2307692,1008530.628,136788.66,0.436,1
233.2307692,1008530.628,136788.66,0.436,1
233.2307692,1008530.628,136788.66,0.436,1
239.6410256,1130167.686,131820.81,0.41,1
239.6410256,1130167.686,131820.81,0.41,1
239.6410256,1130167.686,131820.81,0.41,1
239.6410256,1130167.686,131820.81,0.41,1
239.6410256,1130167.686,131820.81,0.41,1
239.6410256,1130167.686,131820.81,0.41,1
239.6410256,1130167.686,131820.81,0.41,1
239.6410256,1130167.686,131820.81,0.41,1
239.6410256,1130167.686,131820.81,0.41,1
239.6410256,1130167.686,131820.81,0.41,1
239.6410256,1130167.686,131820.81,0.41,1
239.6410256,1130167.686,131820.81,0.41,1
239.6410256,1130167.686,131820.81,0.41,1
231.1904762,1221548.38,131307.75,0.452,1
231.1904762,1221548.38,131307.75,0.452,1
231.1904762,1221548.38,131307.75,0.452,1
231.1904762,1221548.38,131307.75,0.452,1
231.1904762,1221548.38,131307.75,0.452,1
231.1904762,1221548.38,131307.75,0.452,1
231.1904762,1221548.38,131307.75,0.452,1
231.1904762,1221548.38,131307.75,0.452,1
231.1904762,1221548.38,131307.75,0.452,1
231.1904762,1221548.38,131307.75,0.452,1
231.1904762,1221548.38,131307.75,0.452,1
231.1904762,1221548.38,131307.75,0.452,1
231.1904762,1221548.38,131307.75,0.452,1
231.1904762,1221548.38,131307.75,0.452,1
224.8409091,1270986.231,136047.0275,0.409,1
224.8409091,1270986.231,136047.0275,0.409,1
224.8409091,1270986.231,136047.0275,0.409,1
224.8409091,1270986.231,136047.0275,0.409,1
224.8409091,1270986.231,136047.0275,0.409,1
224.8409091,1270986.231,136047.0275,0.409,1
224.8409091,1270986.231,136047.0275,0.409,1
224.8409091,1270986.231,136047.0275,0.409,1
224.8409091,1270986.231,136047.0275,0.409,1
224.8409091,1270986.231,136047.0275,0.409,1
224.8409091,1270986.231,136047.0275,0.409,1
224.8409091,1270986.231,136047.0275,0.409,1
224.8409091,1270986.231,136047.0275,0.409,1
231.6904762,1244410.959,136914.6475,0.405,1
231.6904762,1244410.959,136914.6475,0.405,1
231.6904762,1244410.959,136914.6475,0.405,1
231.6904762,1244410.959,136914.6475,0.405,1
231.6904762,1244410.959,136914.6475,0.405,1
231.6904762,1244410.959,136914.6475,0.405,1
231.6904762,1244410.959,136914.6475,0.405,1
231.6904762,1244410.959,136914.6475,0.405,1
231.6904762,1244410.959,136914.6475,0.405,1
231.6904762,1244410.959,136914.6475,0.405,1
231.6904762,1244410.959,136914.6475,0.405,1
231.6904762,1244410.959,136914.6475,0.405,1
231.6904762,1244410.959,136914.6475,0.405,1
233.2325581,1370784.198,154902.2475,0.465,1
233.2325581,1370784.198,154902.2475,0.465,1
233.2325581,1370784.198,154902.2475,0.465,1
233.2325581,1370784.198,154902.2475,0.465,1
233.2325581,1370784.198,154902.2475,0.465,1
233.2325581,1370784.198,154902.2475,0.465,1
233.2325581,1370784.198,154902.2475,0.465,1
233.2325581,1370784.198,154902.2475,0.465,1
233.2325581,1370784.198,154902.2475,0.465,1
233.2325581,1370784.198,154902.2475,0.465,1
233.2325581,1370784.198,154902.2475,0.465,1
233.2325581,1370784.198,154902.2475,0.465,1
233.2325581,1370784.198,154902.2475,0.465,1
230.3863636,1407422.612,157404.8275,0.477,1
230.3863636,1407422.612,157404.8275,0.477,1
230.3863636,1407422.612,157404.8275,0.477,1
230.3863636,1407422.612,157404.8275,0.477,1
230.3863636,1407422.612,157404.8275,0.477,1
230.3863636,1407422.612,157404.8275,0.477,1
230.3863636,1407422.612,157404.8275,0.477,1
230.3863636,1407422.612,157404.8275,0.477,1
230.3863636,1407422.612,157404.8275,0.477,1
230.3863636,1407422.612,157404.8275,0.477,1
230.3863636,1407422.612,157404.8275,0.477,1
230.3863636,1407422.612,157404.8275,0.477,1
230.3863636,1407422.612,157404.8275,0.477,1
231.1818182,1382924.38,150597.14,0.455,1
231.1818182,1382924.38,150597.14,0.455,1
231.1818182,1382924.38,150597.14,0.455,1
231.1818182,1382924.38,150597.14,0.455,1
231.1818182,1382924.38,150597.14,0.455,1
231.1818182,1382924.38,150597.14,0.455,1
231.1818182,1382924.38,150597.14,0.455,1
231.1818182,1382924.38,150597.14,0.455,1
231.1818182,1382924.38,150597.14,0.455,1
231.1818182,1382924.38,150597.14,0.455,1
231.1818182,1382924.38,150597.14,0.455,1
231.1818182,1382924.38,150597.14,0.455,1
231.1818182,1382924.38,150597.14,0.455,1
236.0465116,1322998.926,155467.35,0.442,1
236.0465116,1322998.926,155467.35,0.442,1
236.0465116,1322998.926,155467.35,0.442,1
236.0465116,1322998.926,155467.35,0.442,1
236.0465116,1322998.926,155467.35,0.442,1
236.0465116,1322998.926,155467.35,0.442,1
236.0465116,1322998.926,155467.35,0.442,1
236.0465116,1322998.926,155467.35,0.442,1
236.0465116,1322998.926,155467.35,0.442,1
236.0465116,1322998.926,155467.35,0.442,1
236.0465116,1322998.926,155467.35,0.442,1
236.0465116,1322998.926,155467.35,0.442,1
236.0465116,1322998.926,155467.35,0.442,1
236.0465116,1322998.926,155467.35,0.442,1
221.9375,1422738.248,156923.6275,0.438,1
221.9375,1422738.248,156923.6275,0.438,1
221.9375,1422738.248,156923.6275,0.438,1
221.9375,1422738.248,156923.6275,0.438,1
221.9375,1422738.248,156923.6275,0.438,1
221.9375,1422738.248,156923.6275,0.438,1
221.9375,1422738.248,156923.6275,0.438,1
221.9375,1422738.248,156923.6275,0.438,1
221.9375,1422738.248,156923.6275,0.438,1
221.9375,1422738.248,156923.6275,0.438,1
221.9375,1422738.248,156923.6275,0.438,1
221.9375,1422738.248,156923.6275,0.438,1
221.9375,1422738.248,156923.6275,0.438,1
240.4761905,1398626.331,148754.6,0.452,1
240.4761905,1398626.331,148754.6,0.452,1
240.4761905,1398626.331,148754.6,0.452,1
240.4761905,1398626.331,148754.6,0.452,1
240.4761905,1398626.331,148754.6,0.452,1
240.4761905,1398626.331,148754.6,0.452,1
240.4761905,1398626.331,148754.6,0.452,1
240.4761905,1398626.331,148754.6,0.452,1
240.4761905,1398626.331,148754.6,0.452,1
240.4761905,1398626.331,148754.6,0.452,1
240.4761905,1398626.331,148754.6,0.452,1
240.4761905,1398626.331,148754.6,0.452,1
240.4761905,1398626.331,148754.6,0.452,1
245.4390244,1378243.967,152749.0275,0.488,1
245.4390244,1378243.967,152749.0275,0.488,1
245.4390244,1378243.967,152749.0275,0.488,1
245.4390244,1378243.967,152749.0275,0.488,1
245.4390244,1378243.967,152749.0275,0.488,1
245.4390244,1378243.967,152749.0275,0.488,1
245.4390244,1378243.967,152749.0275,0.488,1
245.4390244,1378243.967,152749.0275,0.488,1
245.4390244,1378243.967,152749.0275,0.488,1
245.4390244,1378243.967,152749.0275,0.488,1
245.4390244,1378243.967,152749.0275,0.488,1
245.4390244,1378243.967,152749.0275,0.488,1
242.3809524,1409865.702,152534.9,0.452,1
242.3809524,1409865.702,152534.9,0.452,1
242.3809524,1409865.702,152534.9,0.452,1
242.3809524,1409865.702,152534.9,0.452,1
242.3809524,1409865.702,152534.9,0.452,1
242.3809524,1409865.702,152534.9,0.452,1
242.3809524,1409865.702,152534.9,0.452,1
242.3809524,1409865.702,152534.9,0.452,1
242.3809524,1409865.702,152534.9,0.452,1
242.3809524,1409865.702,152534.9,0.452,1
242.3809524,1409865.702,152534.9,0.452,1
242.3809524,1409865.702,152534.9,0.452,1
242.3809524,1409865.702,152534.9,0.452,1
243.7142857,1421322.975,153571.26,0.452,1
243.7142857,1421322.975,153571.26,0.452,1
243.7142857,1421322.975,153571.26,0.452,1
243.7142857,1421322.975,153571.26,0.452,1
243.7142857,1421322.975,153571.26,0.452,1
243.7142857,1421322.975,153571.26,0.452,1
243.7142857,1421322.975,153571.26,0.452,1
243.7142857,1421322.975,153571.26,0.452,1
243.7142857,1421322.975,153571.26,0.452,1
243.7142857,1421322.975,153571.26,0.452,1
243.7142857,1421322.975,153571.26,0.452,1
243.7142857,1421322.975,153571.26,0.452,1
243.7142857,1421322.975,153571.26,0.452,1
240.2045455,1476926.876,170936.3475,0.523,1
240.2045455,1476926.876,170936.3475,0.523,1
240.2045455,1476926.876,170936.3475,0.523,1
240.2045455,1476926.876,170936.3475,0.523,1
240.2045455,1476926.876,170936.3475,0.523,1
240.2045455,1476926.876,170936.3475,0.523,1
240.2045455,1476926.876,170936.3475,0.523,1
240.2045455,1476926.876,170936.3475,0.523,1
240.2045455,1476926.876,170936.3475,0.523,1
240.2045455,1476926.876,170936.3475,0.523,1
240.2045455,1476926.876,170936.3475,0.523,1
240.2045455,1476926.876,170936.3475,0.523,1
240.2045455,1476926.876,170936.3475,0.523,1
240.2045455,1476926.876,170936.3475,0.523,1
244,1433671.322,159388.64,0.5,1
244,1433671.322,159388.64,0.5,1
244,1433671.322,159388.64,0.5,1
244,1433671.322,159388.64,0.5,1
244,1433671.322,159388.64,0.5,1
244,1433671.322,159388.64,0.5,1
244,1433671.322,159388.64,0.5,1
244,1433671.322,159388.64,0.5,1
244,1433671.322,159388.64,0.5,1
244,1433671.322,159388.64,0.5,1
244,1433671.322,159388.64,0.5,1
244,1433671.322,159388.64,0.5,1
235.3777778,1496335.537,158819.74,0.444,1
235.3777778,1496335.537,158819.74,0.444,1
235.3777778,1496335.537,158819.74,0.444,1
235.3777778,1496335.537,158819.74,0.444,1
235.3777778,1496335.537,158819.74,0.444,1
235.3777778,1496335.537,158819.74,0.444,1
235.3777778,1496335.537,158819.74,0.444,1
235.3777778,1496335.537,158819.74,0.444,1
235.3777778,1496335.537,158819.74,0.444,1
235.3777778,1496335.537,158819.74,0.444,1
